"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-21","12.30"," 1500"," 1459","0.00","26","31","21",,"  300","  290",,"21.0","23.9",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-22","10.07"," 1232"," 1254","0.00","25","29","20",,"  320","  330",,"21.0","25.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-23","4.47"," 1242"," 1251","0.00","27","33","20",,"  220","  230",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-24","4.92"," 1508"," 1508","0.00","32","38","25",,"  210","  210",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-25","7.83"," 1954"," 1952","0.16","35","43","27","    0","  120","  120",,"15.0","17.9",,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-26","7.38"," 2134"," 2133","0.22","44","46","41","    0","  250","  250",,"10.1","13.0",,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-27","8.50"," 2359"," 2212","0.02","42","44","40","    0","  250","  230",,"14.1","17.0",,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-28","10.07"," 0028"," 0028","0.02","37","40","33","    0","  250","  250",,"17.0","21.0",,,,,,,,"    1",,,,"    1",,,"    1",,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-29","3.80"," 1312"," 2359","0.11","34","38","30",,"  160","  320",,"8.1","8.9",,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-11-30","6.04"," 1643"," 1643","0.01","38","40","35",,"  300","  300",,"14.1","15.0",,,,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-01","9.62"," 1909"," 1945","0.00","31","35","26",,"   20","   30",,"16.1","19.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-02","7.61"," 1212"," 1211","0.00","29","34","24",,"   30","   20",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-03","3.80"," 1252"," 1252","0.00","30","35","25",,"  220","  220",,"8.9","10.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-04","13.20"," 2025"," 2011","0.00","30","35","25",,"  240","  230",,"23.9","30.0",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-05","14.99"," 1131"," 1146","0.00","25","33","17",,"  310","  290",,"25.9","32.0",,,,,,,,"    1",,,,"    1",,,,,"    1","    1",,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-06","10.96"," 1811"," 1929","0.00","19","23","15",,"  250","  260",,"21.0","25.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-07","6.04"," 0110"," 0216","0.00","21","25","17",,"  310","  290",,"15.0","17.0",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-08","6.71"," 1744"," 1744","0.11","25","30","19",,"  300","  300",,"17.0","21.0",,,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-09","5.59"," 1313"," 1500","0.02","19","26","12",,"  240","  230",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-10","5.59"," 1117"," 1141","0.01","30","33","26",,"  250","  240",,"13.0","14.1",,,,,,,,"    1",,,,"    1",,,,,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-11","11.18"," 2335"," 2334","0.00","29","33","24",,"   30","   30",,"28.0","32.0",,"    1",,,,,,"    1",,,,"    1",,,,"    1","    1","    1",,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-12","10.07"," 0345"," 0421","0.04","20","27","13",,"  320","  320",,"25.9","36.0",,,,,,,,,,,,"    1",,,,,"    1","    1",,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-13","5.82"," 1808"," 2026","0.00","16","25","7",,"   70","   70",,"14.1","16.1",,"    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-14","6.04"," 1243"," 1242","0.02","25","29","20",,"  310","  310",,"12.1","14.1",,,,,,,,"    1",,,,"    1",,,,,"    1",,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-15","6.04"," 1252"," 1206","0.00","22","31","12",,"  200","  210",,"13.0","15.0",,,,,,,,"    1",,,,"    1",,,,,,"    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-16","6.04"," 1033"," 1032","1.65","35","38","31","    0","  130","  130",,"14.1","17.0",,,,,,,,"    1",,,,"    1",,,"    1",,,,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-17","15.43"," 2309"," 2330","0.22","23","37","8",,"  250","  250",,"25.9","30.0",,,,,,,,,,,,"    1",,,"    1",,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-18","9.84"," 0004"," 0051","0.00","11","18","4",,"  250","  240",,"25.1","29.1",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-19","7.61"," 1330"," 1406","0.00","17","21","12",,"  260","  260",,"14.1","15.0",,,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-20","7.38"," 2134"," 2132","0.01","17","22","11",,"  200","  200",,"13.0","15.0",,,,,,,,"    1",,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-21","13.20"," 1601"," 1858","0.00","14","25","2",,"  240","  250",,"21.9","25.1",,,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-22","13.42"," 1126"," 0942","0.00","1","5","-3",,"  250","  250",,"19.9","23.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-23","8.50"," 2343"," 2337","0.00","11","22","0",,"  220","  220",,"15.0","17.9",,,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-24","11.18"," 1223"," 1223","0.00","16","22","10",,"  290","  290",,"19.9","23.9",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-25","6.04"," 2325"," 2318","0.00","12","19","5",,"  250","  240",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-26","10.07"," 2306"," 2227","0.00","16","21","11","    0","  250","  240",,"16.1","19.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-27","6.49"," 0043"," 0059","0.00","16","21","10",,"  250","  250",,"15.0","17.0",,,,,,,,"    1",,,,"    1",,,,,"    1",,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-28","6.49"," 0134"," 0335","0.00","11","19","3",,"  350","  340",,"12.1","15.0",,,"    1",,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-29","7.16"," 2142"," 2141","0.00","18","20","16",,"   70","   70",,"13.0","15.0",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-30","8.50"," 2013"," 2124","0.00","22","27","17",,"   10","  350",,"15.0","19.9",,,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2000-12-31","8.05"," 1346"," 0308","0.00","22","24","19","    0","  330","  330",,"15.0","21.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-01","6.04"," 1532"," 1520","0.00","20","24","15",,"   10","   10",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-02","7.83"," 1450"," 1513","0.00","17","26","7",,"  280","  280",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-03","12.75"," 1059"," 1104","0.00","17","25","8",,"  230","  220",,"23.9","30.0",,,,,,,,,,,,"    1",,,,,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-04","10.96"," 2239"," 2256","0.04","26","27","24",,"  210","  210",,"21.9","25.1",,,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-05","11.41"," 0228"," 0227","0.14","32","36","27",,"  220","  220",,"23.0","29.1",,,,,,,,"    1",,,,"    1",,,"    1",,"    1","    1",,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-06","8.50"," 1309"," 0449","0.00","31","34","28","    0","  250","  310",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-07","6.71"," 0021"," 0021","0.01","32","33","30",,"  270","  270",,"13.0","15.0",,,,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-08","8.05"," 0624"," 0510","0.00","22","31","12",,"   10","   20",,"13.0","15.0",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-09","10.07"," 1624"," 1558","0.00","18","28","7",,"  270","  270",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-10","13.20"," 1839"," 1848","0.00","32","41","22",,"  240","  260",,"19.9","23.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-11","5.82"," 0122"," 0117","0.00","33","37","28","    0","  250","  250",,"17.0","21.0",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-12","4.92"," 1107"," 1106","0.00","30","34","25","    0","  110","  110",,"10.1","12.1",,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-13","5.14"," 1036"," 1035","0.00","31","33","29","    0","  260","  260",,"13.0","15.0",,"    1",,,,,,,,,,"    1",,,,,,,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-14","6.04"," 1218"," 1215","0.02","32","36","28",,"  120","  120",,"14.1","16.1","    1","    1",,,,,,,,,,"    1",,,"    1",,,,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-15","9.62"," 1325"," 1321","0.04","36","37","35",,"  250","  260",,"19.9","21.9","    1","    1",,,,,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-16","9.62"," 1452"," 1451","0.00","35","36","33",,"  290","  290",,"15.0","17.9",,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-17","6.71"," 2304"," 2259","0.01","31","33","28",,"  250","  250",,"13.0","15.0",,,,,,,,,,,,"    1",,,,,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-18","9.62"," 0421"," 0415","0.00","28","30","26",,"  220","  240",,"15.0","17.0",,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-19","8.72"," 1707"," 1707","0.00","25","31","18",,"   30","   30",,"21.9","25.9",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-20","6.93"," 1425"," 1506","0.00","19","24","13",,"   40","   30",,"13.0","14.1",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-21","9.17"," 1558"," 1053","0.00","20","26","13",,"  270","  260",,"15.0","17.9",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-22","7.61"," 1624"," 1622","0.00","28","30","25",,"  230","  230",,"15.0","17.0",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-23","8.28"," 0613"," 1409","0.00","32","36","28",,"  240","  260",,"15.0","17.0",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-24","7.16"," 2202"," 2201","0.00","28","32","24",,"   20","   30",,"17.0","21.9",,"    1",,,,,,"    1",,,,"    1",,,,,"    1",,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-25","7.83"," 2310"," 0153","0.02","22","27","17",,"  250","  340",,"14.1","17.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-26","8.50"," 1608"," 1608","0.01","25","31","18",,"  200","  190",,"17.0","19.9",,,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-27","11.41"," 1621"," 0811","0.02","25","30","19",,"  280","  320",,"17.9","23.9",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-28","7.83"," 0201"," 0255","0.00","21","26","16",,"  250","  270",,"16.1","17.9",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-29","5.37"," 2152"," 2054","0.16","27","35","19",,"  120","  120",,"12.1","15.0",,,,,,,,,,,,"    1",,,"    1","    1",,"    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-30","6.93"," 2233"," 2232","0.36","39","44","34","    0","  250","  250",,"19.9","21.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-01-31","13.42"," 1552"," 1614","0.01","37","40","33",,"  270","  270",,"21.0","23.9",,,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-01","10.29"," 1720"," 1134","0.00","34","37","30",,"  240","  230",,"17.0","19.9",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-02","13.42"," 1421"," 1150","0.00","24","32","16",,"  310","  300",,"21.9","28.0",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-03","8.72"," 1613"," 1608","0.00","21","26","15",,"  210","  210",,"15.0","17.9",,,,,,,,"    1",,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-04","8.28"," 1147"," 1147","0.02","32","37","26",,"  200","  200",,"15.0","17.0",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-05","8.95"," 2347"," 2347","0.02","34","37","31",,"  260","  260",,"17.0","21.0",,,,,,,,"    1",,,,"    1",,,"    1",,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-06","8.72"," 0003"," 0002","0.04",,"36","29",,"  270","  260",,"16.1","17.9",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-07","6.71"," 0225"," 0224","0.00","32","37","27",,"  290","  290",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-08","7.16"," 0826"," 0711","0.09","34","38","30",,"  130","  130",,"15.0","19.9",,,,,,,,,,,,"    1",,,"    1","    1","    1","    1",,,"    1",
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-09","16.78"," 2109"," 2108","0.84","44","56","31",,"  290","  290",,"30.0","40.0",,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-10","12.75"," 0029"," 0029","0.09","26","31","21",,"  310","  300",,"30.0","36.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-11","6.93"," 2331"," 2312","0.00","20","25","15",,"  100","  110",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-12","7.83"," 0038"," 0548","0.00","30","38","21",,"  110","  120",,"14.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-13","6.49"," 1504"," 1457","0.00","35","40","30",,"  240","  240",,"15.0","17.9",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-14","6.04"," 2243"," 2243","0.33","35","38","31",,"   20","   20",,"15.0","16.1",,,,,,,,,,,,"    1",,,"    1",,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-15","6.71"," 0338"," 0337","0.00","29","32","25","    0","   20","   20",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-16","6.93"," 2157"," 2156","0.00","30","35","24","    0","  310","  300",,"19.9","23.9",,,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-17","11.63"," 0411"," 0411","0.00","20","24","15","    0","  310","  310",,"19.9","25.1",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-18","12.30"," 2259"," 1535","0.00","22","30","14",,"  250","  260",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-19","14.09"," 1352"," 1315","0.00","34","43","24",,"  240","  250",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-20","10.74"," 1930"," 1931","0.00","35","43","26",,"  300","  310",,"21.0","28.0",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-21","8.95"," 0126"," 0125","0.00","21","26","16",,"  340","  330",,"17.9","23.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-22","8.50"," 2351"," 2350","0.00","23","29","16",,"  250","  260",,"15.0","19.9",,,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-23","9.84"," 0250"," 0242","0.00","29","33","24",,"  280","  280",,"19.9","23.0",,,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-24","11.63"," 1724"," 1702","0.67","29","34","23",,"  120","  130",,"23.9","29.1",,,,,,,,,,,,"    1",,,"    1","    1","    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-25","19.46"," 1534"," 1534","0.45","45","56","33",,"  250","  250",,"36.9","48.1",,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-26","9.84"," 0038"," 0020","0.00","37","42","32","    0","  280","  280",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-27","9.62"," 0336"," 1134","0.00","30","37","23","    0","  340","  320",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-02-28","9.17"," 2115"," 1159","0.00","24","31","16","    0","  290","  310",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-01","6.49"," 2358"," 0101","0.00","30","37","22","    0","  280","  270",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-02","11.18"," 1552"," 1552","0.00","41","48","33","    0","  270","  270",,"21.0","25.1",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-03","5.82"," 1718"," 1718","0.00","35","42","27","    0","  140","  130",,"12.1","13.0",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-04","8.95"," 2104"," 2103","0.00","36","43","28","    0","   10","   20",,"17.0","21.0",,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-05","12.75"," 2247"," 2242","0.00","25","30","20","    0","  330","  340",,"21.9","28.0",,,,,,,,,,,,"    1",,,,,"    1","    1",,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-06","12.30"," 0844"," 0844","0.00","27","31","23","    0","  340","  330",,"23.0","32.0",,,,,,,,,,,,"    1",,,,,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-07","7.16"," 1557"," 1541","0.00","31","33","29","    0","  260","  260",,"12.1","14.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-08","9.17"," 1240"," 1419","0.00","34","38","29","    0","  250","  240",,"17.0","17.9",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-09","8.28"," 1655"," 1102","0.01","31","34","27","    0","  320","  310",,"14.1","17.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-10","9.40"," 2236"," 2259","0.00","35","44","26","    0","  220","  220",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-11","10.29"," 0122"," 0120","0.05","35","43","26",,"  260","  280",,"21.0","25.1",,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-12","11.41"," 1101"," 1100","0.08","33","41","25",,"  110","  120",,"21.9","25.1",,,,,,,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-13","12.75"," 1227"," 1225","0.46","40","45","34",,"  260","  270",,"25.1","32.0","    1","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-14","10.51"," 1448"," 1309","0.00","43","51","34","    0","  250","  260",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-15","9.62"," 2123"," 2149","0.00","40","46","34","    0","   50","   40",,"17.0","21.0",,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-16","14.99"," 0929"," 0858","0.02","33","35","31","    0","   70","   60",,"21.9","28.0",,"    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-17","9.62"," 1137"," 1137","0.21","31","35","26","    0","   20","   20",,"17.0","21.0",,,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-18","4.25"," 1556"," 1614","0.00","35","46","23","    0","  160","  160",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-19","4.70"," 1549"," 1445","0.00","37","48","25","    0","  120","  120",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-20","7.61"," 1024"," 1024","0.00","41","49","33","    0","  120","  130",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-21","6.04"," 1756"," 1755","0.00","42","53","31",,"   90","  100",,"13.0","15.0",,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-22","6.26"," 1132"," 1320","0.00","45","57","32",,"   20","   10",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-23","8.95"," 2206"," 2205","0.00","45","53","36",,"  290","  290",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-24","12.53"," 0536"," 0536","0.00","33","41","24",,"  310","  320",,"23.9","29.1",,,,,,,,,,,,"    1",,,,,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-25","9.62"," 1629"," 1629","0.00","24","30","18","    0","  320","  320",,"21.0","23.9",,,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-26","8.50"," 1110"," 0027","0.00","21","29","12","    0","  250","  320",,"16.1","19.9",,,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-27","6.71"," 1649"," 1353","0.00","29","36","21","    0","  270","  240",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-28","6.26"," 1626"," 1530","0.00","36","46","26","    0","  190","  210",,"13.0","16.1",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-29","6.04"," 1755"," 1755","0.00","42","47","36","    0","  130","  130",,"13.0","15.0",,,,,,,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-30","8.50"," 1452"," 1425","0.00","41","48","33","    0","   40","   70",,"14.1","17.0",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-03-31","3.80"," 1743"," 1742","0.00","40","45","35","    0","  140","  140",,"10.1","13.0",,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-04-01","8.05"," 0852"," 0850","0.09","36","37","35",,"   90","   90",,"15.0","17.0",,,,,,,,,,,,"    1",,,"    1",,"    1","    1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2001-04-02","6.71"," 1557"," 1310","0.00","45","55","34",,"  260","  290",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
